Date,BBAS3,BBDC4,ITUB4
2018-03-28,31.65976333618164,18.176645278930664,29.553747177124023
2018-03-29,32.21725845336914,18.658458709716797,29.95069694519043
2018-04-02,31.604785919189453,18.487464904785156,29.80763053894043
2018-04-03,31.188631057739258,18.694887161254883,29.52736473083496
2018-04-04,31.44775390625,18.533721923828125,29.720056533813477
2018-04-05,32.36643600463867,18.59090805053711,29.778446197509766
2018-04-06,31.94243621826172,18.533721923828125,29.92439842224121
2018-04-09,30.78031349182129,17.83188247680664,29.25876808166504
2018-04-10,30.411277770996094,17.982648849487305,29.404748916625977
2018-04-11,30.662538528442383,18.40375328063965,29.889373779296875
2018-04-12,30.58401870727539,18.071025848388672,30.152118682861328
2018-04-13,29.555387496948242,17.675914764404297,29.451454162597656
2018-04-16,28.50320816040039,17.29120445251465,29.01936912536621
2018-04-17,29.18634033203125,17.509559631347656,29.498180389404297
2018-04-18,29.853763580322266,18.09701919555664,30.058712005615234
2018-04-19,29.86948013305664,18.065828323364258,29.778446197509766
2018-04-20,29.539690017700195,17.811084747314453,29.714208602905273
2018-04-23,29.005739212036133,17.805879592895508,29.766759872436523
2018-04-24,28.723064422607422,17.83708381652832,29.620786666870117
2018-04-25,29.0999698638916,18.055431365966797,29.445621490478516
2018-04-26,29.327667236328125,18.055431365966797,30.128786087036133
2018-04-27,29.327667236328125,18.25298500061035,30.07039451599121
2018-04-30,28.817293167114258,17.972244262695312,29.784271240234375
2018-05-02,28.283348083496094,17.509559631347656,28.443845748901367
2018-05-03,27.482433319091797,17.150104522705078,27.883155822753906
2018-05-04,27.427467346191406,17.165712356567383,27.556079864501953
2018-05-07,27.396053314208984,17.009654998779297,27.596960067749023
2018-05-08,28.142009735107422,16.921220779418945,27.684574127197266
2018-05-09,29.327667236328125,17.056472778320312,27.772174835205078
2018-05-10,28.251930236816406,17.399784088134766,28.53145980834961
2018-05-11,28.11844825744629,17.087678909301758,28.075895309448242
2018-05-14,27.419614791870117,16.84319496154785,27.655364990234375
2018-05-15,26.673667907714844,16.744367599487305,27.55023956298828
2018-05-16,27.066267013549805,17.014867782592773,28.029170989990234
2018-05-17,25.8099308013916,16.307432174682617,26.563169479370117
2018-05-18,25.66858673095703,16.380247116088867,26.37627601623535
2018-05-21,25.056123733520508,16.14617156982422,26.014150619506836
2018-05-22,25.612611770629883,16.609127044677734,26.644943237304688
2018-05-23,25.059253692626953,16.172183990478516,26.14264488220215
2018-05-24,24.292449951171875,16.198184967041016,26.487245559692383
2018-05-25,23.78652572631836,15.875672340393066,26.253612518310547
2018-05-28,22.039491653442383,15.204656600952148,25.143901824951172
2018-05-29,22.537517547607422,15.26707935333252,25.05628204345703
2018-05-30,24.00787353515625,15.173441886901855,25.103010177612305
2018-06-01,24.23711585998535,15.542769432067871,25.60256004333496
2018-06-04,24.584941864013672,15.703595161437988,26.157611846923828
2018-06-05,23.019723892211914,14.948856353759766,25.345487594604492
2018-06-06,21.88138771057129,14.699021339416504,24.702795028686523
2018-06-07,21.00391960144043,14.43877124786377,23.984142303466797
2018-06-08,21.304317474365234,14.313849449157715,24.042570114135742
2018-06-11,20.60076141357422,14.043184280395508,23.347291946411133
2018-06-12,21.399333953857422,14.006752967834473,23.300548553466797
2018-06-13,21.010826110839844,13.720474243164062,23.072689056396484
2018-06-14,20.059391021728516,13.163533210754395,22.25471305847168
2018-06-15,19.821537017822266,13.3977632522583,22.47089385986328
2018-06-18,19.440967559814453,12.965742111206055,22.01517105102539
2018-06-19,20.804683685302734,13.63719367980957,23.0084228515625
2018-06-20,21.407258987426758,13.928671836853027,23.43492889404297
2018-06-21,20.62232780456543,13.350915908813477,22.80976676940918
2018-06-22,20.693681716918945,13.60596752166748,22.985050201416016
2018-06-25,21.296260833740234,13.585140228271484,23.03179359436035
2018-06-26,21.54997444152832,13.512271881103516,22.955833435058594
